SrNo,id,name,jurisdiction,address,phone,general_phone,fax,website,twitter,twitter_handles,url,Updated URL,foia_logs,foia_portal,absolute_url,logo,facebook,linkedin,instagram,glassdoor,wikipedia,blog_or_news,open_data,github,yelp,YouTube,Flickr,Date of work,
199,3049,Massachusetts College of Art and Design,3,621 Huntington Ave Boston MA 02115,(617) 879-7047,617.879.7000,,https://massart.edu/,https://massart.edu/,,http://www.massart.edu/#!Tena,https://massart.edu/public-records-request-0,,,/agency/boston-3/massachusetts-college-art-design-3049/,,https://www.facebook.com/MassArtBoston/,https://www.linkedin.com/school/19826/,https://www.instagram.com/massartboston/,"https://www.glassdoor.co.in/Overview/Working-at-Massachusetts-College-of-Art-EI_IE130224.11,39.htm",https://en.wikipedia.org/wiki/Massachusetts_College_of_Art_and_Design,http://blogs.massart.edu/,,,https://www.yelp.com/biz/massachusetts-college-of-art-and-design-boston,https://www.youtube.com/user/MarketingMassArt,https://www.flickr.com/photos/massartboston/,11-Sep-17,
200,3085,UMass Boston Department of Public Safety,3,"100 Morrissey Blvd. Quinn Building
Dorchester MA. 02125-3393",617-287-7799,,617-287-7785,https://www.umb.edu/public_safety,UMB_Safety,,http://www.umb.edu/public_safety,,,,/agency/boston-3/umass-boston-department-public-safety-3085/,https://pbs.twimg.com/profile_images/878245767881916417/S66oTTDd_400x400.jpg,,,,,,,,,,,,11-Sep-17,
201,3090,Bunker Hill Community College Public Safety,3,250 Rutherford Ave Charlestown MA 02129,617-228-2053,617.879.7810,,http://www.bhcc.mass.edu/publicsafety/,,,http://www.bhcc.mass.edu/publicsafety/,,,,/agency/boston-3/bunker-hill-community-college-public-safety-3090/,,https://www.facebook.com/BHCCPD/,,,,,,,,,,,11-Sep-17,
202,3116,Massachusetts College of Art and Design Public Safety,3,"621 Huntington Ave Attn: police Boston, MA 02115",617-879-7810,,617.879.7811,https://massart.edu/public-safety,MassArtPolice,,http://inside.massart.edu/Campus_Life/Public_Safety/Contact_Us.html,,,,/agency/boston-3/massachusetts-college-art-design-public-safety-3116/,,,,,,,,,,,,,11-Sep-17,
203,3109,Emerson College Police,3,114 Boylston St Boston MA 02116,617-824-8555,,,http://www.emerson.edu/police,ECPDboston,,http://www.emerson.edu/about-emerson/offices-departments/police,,,,/agency/boston-3/emerson-college-police-3109/,,,,https://www.instagram.com/ecpd617/,"https://www.glassdoor.co.in/Overview/Working-at-Emerson-College-Department-of-Public-Safety-EI_IE209058.11,54.htm",,,,,,,,11-Sep-17,
204,3112,Wentworth Institute of Technology Police,3,550 Huntington Ave Boston MA 02115,617-989-4400,,,https://wit.edu/public-safety,,,http://www.wit.edu/public-safety/,,,,/agency/boston-3/wentworth-institute-technology-police-3112/,,,,,,,,,,,,,11-Sep-17,
205,3106,Northeastern University Division of Public Safety,3,360 Huntington Ave Boston MA 02115,(617) 373-2121,,(617) 373-5761,https://www.northeastern.edu/nupd/,northeasternpd,,http://www.northeastern.edu/publicsafety/about/index.html,,,,/agency/boston-3/norastern-university-division-public-safety-3106/,,https://www.facebook.com/northeasternpd/,,https://www.instagram.com/nupd/,,,,,,,https://www.youtube.com/user/northeasternpd,,11-Sep-17,
206,559,Board of Election Commissioners,3,"Board of Election Commissioners 
1 City Hall Square, Room 241 
Boston MA 02201-2008",617-635-3767,617-635-8683,617-635-4483,https://www.boston.gov/departments/election,BostonElections,,http://www.cityofboston.gov/boardsandcommissions/elections.asp,,,,/agency/boston-3/board-of-election-commissioners-559/,,https://www.facebook.com/BostonElections/,,,,,,,,,,,18-Sep-17,
207,3224,"City of Boston, Law Department",3,"City Hall, Room 615 
Boston, MA 02201",617-635-4034,,617-635-3199,https://www.boston.gov/departments/law,,,http://www.cityofboston.gov/law/,,,,/agency/boston-3/city-boston-law-department-3224/,,,,,,,,,,https://www.yelp.com/biz/city-of-boston-law-dept-boston,,,18-Sep-17,
208,2372,Boston City Clerk,3,"1 City Hall Square , Room 601
Boston, MA 02201",617.635.4600,617-635-4601,,https://www.boston.gov/departments/city-clerk,,,http://www.cityofboston.gov/cityclerk/,,,,/agency/boston-3/boston-city-clerk-2372/,,,,,,,,,,,,,18-Sep-17,
209,3966,City of Boston Emergency Medical Services,3,"785 Albany Street 
Boston, Massachusetts 02118",617.343.2367,,617.343.1199,http://www.cityofboston.gov/contact/?id=147,BOSTON_EMS,,https://www.boston.gov/departments/emergency-medical-services,,,,/agency/boston-3/city-boston-emergency-medical-services-3966/,https://pbs.twimg.com/profile_images/2269799256/mcp93k3ygqxojbtlryp7_400x400.jpeg,https://www.facebook.com/OfficialBostonEMS,https://in.linkedin.com/company/boston-ems,,,https://en.wikipedia.org/wiki/Boston_Emergency_Medical_Services,,,,,,,18-Sep-17,
210,4175,Office of Consumer Affairs and Licensing,3,"1 City Hall Square, Room 817 
Boston, MA 02201-2039",617.635.3834,617-635-4165,617.635.4174,www.cityofboston.gov/consumeraffairs,ConsumerBoston,,https://www.boston.gov/departments/consumer-affairs-and-licensing,,,,/agency/boston-3/office-consumer-affairs-and-licensing-4175/,https://pbs.twimg.com/profile_images/750709866939949056/Vu_xovE9_400x400.jpg,,,,,,,,,,,,18-Sep-17,
211,4214,City Council President,3,"City Council President 
1 City Hall Square, Suite 550 
Boston, MA 02201-2043",617-635-3203,617-635-3115,617-635-4203,https://www.boston.gov/departments/city-council/michelle-wu,wutrain,,http://www.cityofboston.gov/contact/?id=14,,,,/agency/boston-3/city-council-president-4214/,,https://www.facebook.com/michelleforboston/,https://www.linkedin.com/in/wutrain/,,,,,,,,,,18-Sep-17,
212,4296,Office of Small Business Development,3,"26 Court Street 
9th Floor 
Boston, MA 02108-2501",617.635.0355,,617.635.0282,http://www.cityofboston.gov/contact/default.aspx?id=205,,,https://www.boston.gov/departments/small-business-development,,,,/agency/boston-3/office-business-development-4296/,,,,,,,,,,,,,18-Sep-17,
213,4150,Boston City Council Television,3,"Kerry Jordan, Programming Manager 
Boston City Council Television 
1 City Hall Square Suite 550 
Boston MA 02201",617-635-2208,617-635-3040,,http://www.cityofboston.gov/citycouncil/live.asp,,,http://www.cityofboston.gov/citycouncil/pdfs/week_schedule.pdf,,,,/agency/boston-3/boston-city-council-television-4150/,,,,,,,,,,,,,18-Sep-17,
214,4111,Commission for Persons with Disabilities,3,"Commission for Persons with Disabilities 
1 City Hall Square, Room 967 
Boston, MA 02201-2041",617-635-3682,,,https://www.boston.gov/departments/disabilities-commission,DisabilityBOS,,http://www.cityofboston.gov/images_documents/Agenda%20-%20Minutes%20-%20June%2011%2C%202014_tcm3-46445.pdf,,,,/agency/boston-3/disabilities-commission-4111/,https://pbs.twimg.com/profile_images/447065133387243521/yUAn3QFp_400x400.png,https://www.facebook.com/disabilityboston,,,,,,,,,,,18-Sep-17,
215,5124,Industrial Development Financing Authority,3,"Frank Tocci, Deputy Director for Financial Services 
One City Hall Square, Room 937A 9th Fl
Boston, MA 02201",617-918-6261,617-635-3880,,https://www.boston.gov/calendar/boston-industrial-development-financing-authority-bidfa,,,http://www.bostonredevelopmentauthority.org/work-with-the-bra/financing/bidfa,,,,/agency/boston-3/industrial-development-authority-5124/,,,,,,,,,,,,,18-Sep-17,
216,5125,Special Committee on the 2024 Olympics,3,,,,,,,,http://www.cityofboston.gov/citycouncil/committees/2024olympics.asp,,,,/agency/boston-3/special-committee-on-the-2024-olympics-5125/,,,,,,,,,,,,,18-Sep-17,No result
217,6060,Parks & Recreation,3,"1010 Massachusetts Avenue, 3rd Floor 
Boston, MA 02118",617-635-4505,,617-635-3173,https://www.boston.gov/departments/parks-and-recreation,BostonParksDept,,,,,,/agency/boston-3/parks-recreation-6060/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/10307226_10154179787987176_4313884091748111045_n.jpg?oh=0d8fef808cb1af332a5700929bd70c1d&oe=5A14B7B6,https://www.facebook.com/bostonparksdepartment,,https://www.instagram.com/bostonparksdept/,,,,,,,,https://www.flickr.com/photos/bprd/,18-Sep-17,
218,5358,Boston Election Department,3,"Boston Election Department 
One City Hall Square - Room 241 
Boston, MA 02201",617-635-3767,,617-635-4483,http://www.cityofboston.gov/elections,BostonElections,,,,,,/agency/boston-3/boston-election-department-5358/,https://pbs.twimg.com/profile_images/797167431273902082/IlDKgdBh_400x400.jpg,https://www.facebook.com/BostonElections/,,,,,,,,,,,18-Sep-17,
219,3,Office of Michael P. Ross,3,"1 City Hall Square, Suite 550 
Boston, MA 02201-2043",,,,,,,,,,,/agency/boston-3/office-of-michael-p-ross-3/,,,,,,,,,,,,,18-Sep-17,No result
220,4339,MuckRock,3,,,,,,,,,,,,/agency/boston-3/muckrock-4339/,,,,,,,,,,,,,18-Sep-17,No result
221,4177,Boston Regional Intelligence Center (BRIC),3,"One Schroeder Plaza 
Boston, MA 02120",617-343-4328,,617-343-5222,,,,,,,,/agency/boston-3/boston-regional-intelligence-center-bric-4177/,,,,,,,,,,,,,18-Sep-17,
222,3111,Emmanuel College Campus Safety Department,3,"Administration Building, Room 139
400 Fenway Boston MA 02115",617-735-9710,,,https://www.emmanuel.edu/discover-emmanuel/offices-and-services/campus-safety.html,,,http://www.emmanuel.edu/discover-emmanuel/offices-services/campus-safety.html,,,,/agency/boston-3/emmanuel-college-campus-safety-department-3111/,,,,,,,,,,,,,18-Sep-17,
223,3113,Suffolk University Police,3,8 Ashburton Pl Boston MA 02108,617-573-8113,617-573-8333,,http://www.suffolk.edu/campuslife/1311.php,SuffolkUniPD,,http://www.suffolk.edu/campuslife/1311.php,,,,/agency/boston-3/suffolk-university-police-3113/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/557846_1409825592578774_374766606_n.jpg?oh=dbcd40aa3d8d9cc02456fc69b8ed1655&oe=5A1858A0,https://www.facebook.com/SuffolkUniversityPD/,,,,,,,,,,,18-Sep-17,
224,4826,Boston Public Health Commission,3,"1010 Massachusetts Avenue 
Boston, MA 02118",(617) 534-5395,,(617) 534-5358,http://www.bphc.org/contactus/Pages/default.aspx,HealthyBoston,,,,,,/agency/boston-3/boston-public-health-commission-4826/,https://media.glassdoor.com/sql/257751/boston-public-health-commission-squarelogo.png,https://www.facebook.com/HealthyBoston,https://in.linkedin.com/company/boston-public-health-commission,http://www.instagram.com/healthyboston,"https://www.glassdoor.co.in/Overview/Working-at-Boston-Public-Health-Commission-EI_IE257751.11,42.htm",https://en.wikipedia.org/wiki/Boston_Public_Health_Commission,"http://www.bphc.org/onlinenewsroom/Pages/default.aspx, http://www.bphc.org/onlinenewsroom/Blog/default.aspx",,,,http://www.youtube.com/BostonPublicHealth,,18-Sep-17,
225,5806,Match Charter Public Middle School,3,"215 Forest Hills Street 
Jamaica Plain, MA 02130",(857) 203-9668,,(857) 203-9666,http://www.matchschool.org/campuses/mms/,,,http://www.matchschool.org/public-records-requests-and-information/,,,,/agency/boston-3/match-charter-public-middle-school-5806/,,,,,,,,,,https://www.yelp.com/biz/match-charter-public-school-boston-3,,,18-Sep-17,
226,5800,Boston Collegiate Charter,3,"11 Mayhew Street 
Dorchester, MA 02125",(617) 265-1172,,(617) 265-1176,http://www.bostoncollegiate.org/home/directions.php,BCCStoCollege,,,,,,/agency/boston-3/boston-collegiate-charter-5800/,https://3frtz048tc4h4cn2h51ukvbn-wpengine.netdna-ssl.com/wp-content/themes/boston-collegiate/images/custom-logo.png,https://www.facebook.com/pages/Boston-Collegiate-Charter-School/102122019829968,https://www.linkedin.com/company-beta/87985,https://www.instagram.com/bostoncollegiatecharterschool/,"https://www.glassdoor.co.in/Overview/Working-at-Boston-Collegiate-Charter-School-EI_IE1668495.11,43.htm",,https://www.bostoncollegiate.org/news/,,,https://www.yelp.com/biz/boston-collegiate-charter-school-dorchester,https://www.youtube.com/user/BostonCollegiateCS,,18-Sep-17,
227,5804,Excel Academy - East Boston,3,"Excel Academy - East Boston 
58 Moore Street 
East Boston, MA 02128",617.874.4080,,617.516.1603,http://www.excelacademy.org/contact-us/address-phone-numbers,ExcelAcademyCS,,,,,,/agency/boston-3/excel-academy-east-boston-5804/,https://pbs.twimg.com/profile_images/501356046334447618/1c5U9J-n_400x400.jpeg,https://www.facebook.com/ExcelAcademyCharterSchools,https://www.linkedin.com/company/excel-academies,,"https://www.glassdoor.co.in/Overview/Working-at-Excel-Academy-Public-Charter-School-EI_IE739782.11,46.htm",,,,,,https://www.youtube.com/channel/UC1C3PvdPi-NwrFkXs0iFr4w,,18-Sep-17,
228,5803,Brooke Roslindale Charter School,3,"Brooke Charter Schools 
Brooke Roslindale 
190 Cummins Highway 
Roslindale, MA 02131",617-325-7977,,617-325-2260,http://www.ebrooke.org/about-us/contact-us/,BrookeSchool,,,,,,/agency/boston-3/brooke-roslindale-charter-school-5803/,https://pbs.twimg.com/profile_images/1865283037/BCS_Logo_Large_400x400.png,https://www.facebook.com/pages/Brooke-Charter-Schools/144856498888551,https://www.linkedin.com/groups?gid=3362405,https://www.instagram.com/brookecharterschools/,,,,,,https://www.yelp.com/biz/brooke-charter-school-roslindale,,https://www.flickr.com/photos/123585973@N02/,18-Sep-17,
229,5802,Boston Renaissance Charter Public School,3,"1415 Hyde Park Avenue 
Hyde Park, MA 02136",(617) 357-0900,,(617) 357-0949,http://www.bostonrenaissance.org/,BRCPS,,http://www.bostonrenaissance.org/public-records/,,,,/agency/boston-3/boston-renaissance-charter-public-school-5802/,http://www.bostonrenaissance.org/wp-content/themes/brcps/images/logo.png,https://www.facebook.com/bostonrenaissancecharter,https://in.linkedin.com/company/boston-renaissance-charter-public-school,,"https://www.glassdoor.co.in/Overview/Working-at-Boston-Renaissance-Charter-Public-Shool-EI_IE277439.11,50.htm?countryRedirect=true",https://en.wikipedia.org/wiki/Boston_Renaissance_Charter_Public_School,,,,https://www.yelp.com/biz/boston-renaissance-charter-school-boston,https://www.youtube.com/channel/UCShE-mS-CWU-xOfSyr5cANg,,18-Sep-17,
230,5808,Roxbury Preparatory Charter School - Mission Hill Campus,3,"120 Fisher Avenue 
Roxbury, MA 02120",617-566-2361,,617-566-2373,http://roxburyprep.uncommonschools.org/rpc/contact-us,UncommonSchools,,http://roxburyprep.uncommonschools.org/public-records,,,,/agency/boston-3/roxbury-preparatory-charter-school-mission-hill-campus-5808/,,http://www.facebook.com/uncommonschools,http://www.linkedin.com/company/uncommon-schools,https://instagram.com/uncommonschools,,,,,,,,,18-Sep-17,
231,5801,Boston Preparatory Charter Public School,3,"1286 Hyde Park Avenue 
Hyde Park, MA 02136",617.333.6688,,617.333.6689,http://www.bostonprep.org/contact-us/,Boston_Prep,,http://www.bostonprep.org/approved-bids,,,,/agency/boston-3/boston-preparatory-charter-public-school-5801/,https://pbs.twimg.com/profile_images/635839969060216832/jFJFW9Q3_400x400.jpg,https://www.facebook.com/BostonPrep/,https://www.linkedin.com/company/boston-prep,,"https://www.glassdoor.co.in/Overview/Working-at-Boston-Prep-EI_IE440779.11,22.htm?countryRedirect=true",,http://www.bostonprep.org/news/,,,https://www.yelp.com/biz/boston-preparatory-charter-school-hyde-park,https://www.youtube.com/user/BPCPS2011,,18-Sep-17,
232,214,Boston Licensing Board,3,"1 City Hall Square, Room 809 
Boston, MA 02201-2035",617-635-4170,,617-635-4742,https://www.boston.gov/departments/licensing-board,,,http://www.cityofboston.gov/licensing/,,,,/agency/boston-3/boston-licensing-board-214/,,,,,,,,,,,,,18-Sep-17,
233,2370,Boston Public Works,3,"Boston Public Works 
1 City Hall Square, Room 714 
Boston, MA 02201-2024",617.635.4900,,617.635.7499,https://www.boston.gov/departments/public-works,BostonPWD,,http://www.cityofboston.gov/publicworks,,,,/agency/boston-3/boston-public-works-2370/,,,,,,,,,,https://www.yelp.com/biz/city-of-boston-public-works-department-recycling-boston,,,18-Sep-17,
234,868,Boston Inspectional Services Department,3,"1010 Massachusetts Avenue, 5th Floor 
Boston, MA 02118",617-961-3429,617-635-5300,617.635.5660,https://www.boston.gov/departments/inspectional-services,ISDBoston,,http://www.cityofboston.gov/contact/?id=98,,,,/agency/boston-3/boston-inspectional-services-department-868/,,,,,,,,,,https://www.yelp.com/biz/inspectional-services-department-boston,,,18-Sep-17,
235,29,Boston Assessing Department,3,"Public Records Request 
Assessing Department 
Room 301, City Hall 
Boston, MA 02201",,617-635-4287,,https://www.boston.gov/departments/assessing,,,,,,,/agency/boston-3/assessing-department-29/,,,https://www.linkedin.com/company/8359949/,,,,,,,,,,18-Sep-17,
236,6482,Boston Water and Sewer Commission,3,"Boston Water & Sewer Commission 
980 Harrison Ave, 
Roxbury, MA 02119",617-989-7000,,617-989-7728,http://www.bwsc.org/home/home.asp,BOSTON_WATER,,http://www.bwsc.org/COMMUNITY/publicRecords/publicRecords.asp,,,,/agency/boston-3/boston-water-and-sewer-commission-6482/,,https://www.facebook.com/bostonwaterandsewercommission,https://in.linkedin.com/company/boston-water-&-sewer-commission,https://www.instagram.com/bostonwater/,"https://www.glassdoor.co.in/Overview/Working-at-Boston-Water-and-Sewer-Commission-EI_IE882111.11,44.htm",https://en.wikipedia.org/wiki/Boston_Water_and_Sewer_Commission,,,,,http://www.youtube.com/channel/UCI5yhhvU3-cVa2h6zmZ5ASg,,18-Sep-17,
237,11,Mayor's Office,3,"1 City Hall Square, Suite 500 
Boston, MA 02201-2013",,617-635-4500,,https://www.boston.gov/departments/mayors-office,marty_walsh,,,,,,/agency/boston-3/mayors-office-11/,,https://www.facebook.com/MartyForBoston/,,,,https://en.wikipedia.org/wiki/Mayor_of_Boston,,https://data.boston.gov/,https://github.com/CityOfBoston,https://www.yelp.com/biz/boston-city-hall-boston,https://www.youtube.com/user/cityofboston,https://www.flickr.com/photos/bosmayorsoffice/,18-Sep-17,
